usage_id,device_id,apartment_id,usage_date,consumption_m3
USE-20260513-006-031,WTR-006-031,APT-006-031,2026-05-13,0.416
USE-20260513-006-032,WTR-006-032,APT-006-032,2026-05-13,0.436
USE-20260513-006-033,WTR-006-033,APT-006-033,2026-05-13,0.479
USE-20260513-006-034,WTR-006-034,APT-006-034,2026-05-13,0.42
USE-20260513-006-035,WTR-006-035,APT-006-035,2026-05-13,0.895
USE-20260513-006-036,WTR-006-036,APT-006-036,2026-05-13,0.543
USE-20260513-006-037,WTR-006-037,APT-006-037,2026-05-13,0.345
USE-20260513-006-038,WTR-006-038,APT-006-038,2026-05-13,0.518
USE-20260513-006-039,WTR-006-039,APT-006-039,2026-05-13,0.678
USE-20260513-006-040,WTR-006-040,APT-006-040,2026-05-13,0.696
USE-20260513-006-041,WTR-006-041,APT-006-041,2026-05-13,0.544
USE-20260513-006-042,WTR-006-042,APT-006-042,2026-05-13,0.724
USE-20260513-006-043,WTR-006-043,APT-006-043,2026-05-13,0.759
USE-20260513-006-044,WTR-006-044,APT-006-044,2026-05-13,0.598
USE-20260513-006-045,WTR-006-045,APT-006-045,2026-05-13,0.755
USE-20260513-006-046,WTR-006-046,APT-006-046,2026-05-13,0.69
USE-20260513-006-047,WTR-006-047,APT-006-047,2026-05-13,0.481
USE-20260513-006-048,WTR-006-048,APT-006-048,2026-05-13,0.492
USE-20260513-006-049,WTR-006-049,APT-006-049,2026-05-13,1.109
USE-20260513-006-050,WTR-006-050,APT-006-050,2026-05-13,0.514
USE-20260513-007-001,WTR-007-001,APT-007-001,2026-05-13,0.691
USE-20260513-007-002,WTR-007-002,APT-007-002,2026-05-13,0.712
USE-20260513-007-003,WTR-007-003,APT-007-003,2026-05-13,0.838
USE-20260513-007-004,WTR-007-004,APT-007-004,2026-05-13,0.546
USE-20260513-007-005,WTR-007-005,APT-007-005,2026-05-13,0.296
USE-20260513-007-006,WTR-007-006,APT-007-006,2026-05-13,0.4
USE-20260513-007-007,WTR-007-007,APT-007-007,2026-05-13,0.972
USE-20260513-007-008,WTR-007-008,APT-007-008,2026-05-13,0.424
USE-20260513-007-009,WTR-007-009,APT-007-009,2026-05-13,0.547
USE-20260513-007-010,WTR-007-010,APT-007-010,2026-05-13,0.565
USE-20260513-007-011,WTR-007-011,APT-007-011,2026-05-13,0.422
USE-20260513-007-012,WTR-007-012,APT-007-012,2026-05-13,0.674
USE-20260513-007-013,WTR-007-013,APT-007-013,2026-05-13,0.302
USE-20260513-007-014,WTR-007-014,APT-007-014,2026-05-13,0.61
USE-20260513-007-015,WTR-007-015,APT-007-015,2026-05-13,0.548
USE-20260513-007-016,WTR-007-016,APT-007-016,2026-05-13,0.787
USE-20260513-007-017,WTR-007-017,APT-007-017,2026-05-13,0.458
USE-20260513-007-018,WTR-007-018,APT-007-018,2026-05-13,0.732
USE-20260513-007-019,WTR-007-019,APT-007-019,2026-05-13,0.704
USE-20260513-007-020,WTR-007-020,APT-007-020,2026-05-13,0.65
USE-20260513-007-021,WTR-007-021,APT-007-021,2026-05-13,0.58
USE-20260513-007-022,WTR-007-022,APT-007-022,2026-05-13,0.57
USE-20260513-007-023,WTR-007-023,APT-007-023,2026-05-13,0.63
USE-20260513-007-024,WTR-007-024,APT-007-024,2026-05-13,0.391
USE-20260513-007-025,WTR-007-025,APT-007-025,2026-05-13,0.524
USE-20260513-007-026,WTR-007-026,APT-007-026,2026-05-13,0.693
USE-20260513-007-027,WTR-007-027,APT-007-027,2026-05-13,0.509
USE-20260513-007-028,WTR-007-028,APT-007-028,2026-05-13,0.519
USE-20260513-007-029,WTR-007-029,APT-007-029,2026-05-13,0.266
USE-20260513-007-030,WTR-007-030,APT-007-030,2026-05-13,0.301
USE-20260513-007-031,WTR-007-031,APT-007-031,2026-05-13,1.006
USE-20260513-007-032,WTR-007-032,APT-007-032,2026-05-13,0.354
USE-20260513-007-033,WTR-007-033,APT-007-033,2026-05-13,0.843
USE-20260513-007-034,WTR-007-034,APT-007-034,2026-05-13,0.383
USE-20260513-007-035,WTR-007-035,APT-007-035,2026-05-13,0.296
USE-20260513-007-036,WTR-007-036,APT-007-036,2026-05-13,0.505
USE-20260513-007-037,WTR-007-037,APT-007-037,2026-05-13,0.526
USE-20260513-007-038,WTR-007-038,APT-007-038,2026-05-13,0.95
USE-20260513-007-039,WTR-007-039,APT-007-039,2026-05-13,0.793
USE-20260513-007-040,WTR-007-040,APT-007-040,2026-05-13,0.989
USE-20260513-007-041,WTR-007-041,APT-007-041,2026-05-13,0.359
USE-20260513-007-042,WTR-007-042,APT-007-042,2026-05-13,0.494
USE-20260513-007-043,WTR-007-043,APT-007-043,2026-05-13,0.553
USE-20260513-007-044,WTR-007-044,APT-007-044,2026-05-13,0.537
USE-20260513-007-045,WTR-007-045,APT-007-045,2026-05-13,0.335
USE-20260513-007-046,WTR-007-046,APT-007-046,2026-05-13,0.27
USE-20260513-007-047,WTR-007-047,APT-007-047,2026-05-13,0.354
USE-20260513-007-048,WTR-007-048,APT-007-048,2026-05-13,0.56
USE-20260513-007-049,WTR-007-049,APT-007-049,2026-05-13,0.55
USE-20260513-007-050,WTR-007-050,APT-007-050,2026-05-13,0.393
USE-20260513-008-001,WTR-008-001,APT-008-001,2026-05-13,0.557
USE-20260513-008-002,WTR-008-002,APT-008-002,2026-05-13,0.228
USE-20260513-008-003,WTR-008-003,APT-008-003,2026-05-13,0.498
USE-20260513-008-004,WTR-008-004,APT-008-004,2026-05-13,0.662
USE-20260513-008-005,WTR-008-005,APT-008-005,2026-05-13,0.69
USE-20260513-008-006,WTR-008-006,APT-008-006,2026-05-13,0.429
USE-20260513-008-007,WTR-008-007,APT-008-007,2026-05-13,0.598
USE-20260513-008-008,WTR-008-008,APT-008-008,2026-05-13,0.429
USE-20260513-008-009,WTR-008-009,APT-008-009,2026-05-13,0.384
USE-20260513-008-010,WTR-008-010,APT-008-010,2026-05-13,0.477
USE-20260513-008-011,WTR-008-011,APT-008-011,2026-05-13,0.427
USE-20260513-008-012,WTR-008-012,APT-008-012,2026-05-13,0.484
USE-20260513-008-013,WTR-008-013,APT-008-013,2026-05-13,0.534
USE-20260513-008-014,WTR-008-014,APT-008-014,2026-05-13,0.791
USE-20260513-008-015,WTR-008-015,APT-008-015,2026-05-13,0.372
USE-20260513-008-016,WTR-008-016,APT-008-016,2026-05-13,0.364
USE-20260513-008-017,WTR-008-017,APT-008-017,2026-05-13,0.781
USE-20260513-008-018,WTR-008-018,APT-008-018,2026-05-13,0.583
USE-20260513-008-019,WTR-008-019,APT-008-019,2026-05-13,0.731
USE-20260513-008-020,WTR-008-020,APT-008-020,2026-05-13,1.034
USE-20260513-008-021,WTR-008-021,APT-008-021,2026-05-13,1.067
USE-20260513-008-022,WTR-008-022,APT-008-022,2026-05-13,0.735
USE-20260513-008-023,WTR-008-023,APT-008-023,2026-05-13,0.773
USE-20260513-008-024,WTR-008-024,APT-008-024,2026-05-13,0.741
USE-20260513-008-025,WTR-008-025,APT-008-025,2026-05-13,0.532
USE-20260513-008-026,WTR-008-026,APT-008-026,2026-05-13,0.713
USE-20260513-008-027,WTR-008-027,APT-008-027,2026-05-13,0.54
USE-20260513-008-028,WTR-008-028,APT-008-028,2026-05-13,0.671
USE-20260513-008-029,WTR-008-029,APT-008-029,2026-05-13,0.778
USE-20260513-008-030,WTR-008-030,APT-008-030,2026-05-13,0.463
USE-20260513-008-031,WTR-008-031,APT-008-031,2026-05-13,0.369
USE-20260513-008-032,WTR-008-032,APT-008-032,2026-05-13,0.471
USE-20260513-008-033,WTR-008-033,APT-008-033,2026-05-13,1.038
USE-20260513-008-034,WTR-008-034,APT-008-034,2026-05-13,0.92
USE-20260513-008-035,WTR-008-035,APT-008-035,2026-05-13,0.396
USE-20260513-008-036,WTR-008-036,APT-008-036,2026-05-13,0.689
USE-20260513-008-037,WTR-008-037,APT-008-037,2026-05-13,0.783
USE-20260513-008-038,WTR-008-038,APT-008-038,2026-05-13,0.809
USE-20260513-008-039,WTR-008-039,APT-008-039,2026-05-13,0.549
USE-20260513-008-040,WTR-008-040,APT-008-040,2026-05-13,0.72
USE-20260513-008-041,WTR-008-041,APT-008-041,2026-05-13,0.767
USE-20260513-008-042,WTR-008-042,APT-008-042,2026-05-13,0.482
USE-20260513-008-043,WTR-008-043,APT-008-043,2026-05-13,0.277
USE-20260513-008-044,WTR-008-044,APT-008-044,2026-05-13,0.477
USE-20260513-008-045,WTR-008-045,APT-008-045,2026-05-13,0.559
USE-20260513-008-046,WTR-008-046,APT-008-046,2026-05-13,0.568
USE-20260513-008-047,WTR-008-047,APT-008-047,2026-05-13,0.401
USE-20260513-008-048,WTR-008-048,APT-008-048,2026-05-13,0.396
USE-20260513-008-049,WTR-008-049,APT-008-049,2026-05-13,0.561
USE-20260513-008-050,WTR-008-050,APT-008-050,2026-05-13,0.704
USE-20260513-009-001,WTR-009-001,APT-009-001,2026-05-13,0.739
USE-20260513-009-002,WTR-009-002,APT-009-002,2026-05-13,0.594
USE-20260513-009-003,WTR-009-003,APT-009-003,2026-05-13,0.64
USE-20260513-009-004,WTR-009-004,APT-009-004,2026-05-13,0.756
USE-20260513-009-005,WTR-009-005,APT-009-005,2026-05-13,0.534
USE-20260513-009-006,WTR-009-006,APT-009-006,2026-05-13,0.75
USE-20260513-009-007,WTR-009-007,APT-009-007,2026-05-13,0.651
USE-20260513-009-008,WTR-009-008,APT-009-008,2026-05-13,0.423
USE-20260513-009-009,WTR-009-009,APT-009-009,2026-05-13,0.705
USE-20260513-009-010,WTR-009-010,APT-009-010,2026-05-13,0.343
USE-20260513-009-011,WTR-009-011,APT-009-011,2026-05-13,0.673
USE-20260513-009-012,WTR-009-012,APT-009-012,2026-05-13,0.564
USE-20260513-009-013,WTR-009-013,APT-009-013,2026-05-13,0.979
USE-20260513-009-014,WTR-009-014,APT-009-014,2026-05-13,0.478
USE-20260513-009-015,WTR-009-015,APT-009-015,2026-05-13,0.419
USE-20260513-009-016,WTR-009-016,APT-009-016,2026-05-13,0.44
USE-20260513-009-017,WTR-009-017,APT-009-017,2026-05-13,0.566
USE-20260513-009-018,WTR-009-018,APT-009-018,2026-05-13,0.509
USE-20260513-009-019,WTR-009-019,APT-009-019,2026-05-13,0.743
USE-20260513-009-020,WTR-009-020,APT-009-020,2026-05-13,0.187
USE-20260513-009-021,WTR-009-021,APT-009-021,2026-05-13,0.654
USE-20260513-009-022,WTR-009-022,APT-009-022,2026-05-13,0.161
USE-20260513-009-023,WTR-009-023,APT-009-023,2026-05-13,0.846
USE-20260513-009-024,WTR-009-024,APT-009-024,2026-05-13,0.473
USE-20260513-009-025,WTR-009-025,APT-009-025,2026-05-13,0.615
USE-20260513-009-026,WTR-009-026,APT-009-026,2026-05-13,0.733
USE-20260513-009-027,WTR-009-027,APT-009-027,2026-05-13,0.63
USE-20260513-009-028,WTR-009-028,APT-009-028,2026-05-13,0.314
USE-20260513-009-029,WTR-009-029,APT-009-029,2026-05-13,0.788
USE-20260513-009-030,WTR-009-030,APT-009-030,2026-05-13,0.361
USE-20260513-009-031,WTR-009-031,APT-009-031,2026-05-13,0.867
USE-20260513-009-032,WTR-009-032,APT-009-032,2026-05-13,0.371
USE-20260513-009-033,WTR-009-033,APT-009-033,2026-05-13,0.446
USE-20260513-009-034,WTR-009-034,APT-009-034,2026-05-13,0.411
USE-20260513-009-035,WTR-009-035,APT-009-035,2026-05-13,0.324
USE-20260513-009-036,WTR-009-036,APT-009-036,2026-05-13,0.928
USE-20260513-009-037,WTR-009-037,APT-009-037,2026-05-13,0.495
USE-20260513-009-038,WTR-009-038,APT-009-038,2026-05-13,0.774
USE-20260513-009-039,WTR-009-039,APT-009-039,2026-05-13,1.002
USE-20260513-009-040,WTR-009-040,APT-009-040,2026-05-13,0.631
USE-20260513-009-041,WTR-009-041,APT-009-041,2026-05-13,0.328
USE-20260513-009-042,WTR-009-042,APT-009-042,2026-05-13,0.369
USE-20260513-009-043,WTR-009-043,APT-009-043,2026-05-13,0.554
USE-20260513-009-044,WTR-009-044,APT-009-044,2026-05-13,0.778
USE-20260513-009-045,WTR-009-045,APT-009-045,2026-05-13,0.511
USE-20260513-009-046,WTR-009-046,APT-009-046,2026-05-13,0.625
USE-20260513-009-047,WTR-009-047,APT-009-047,2026-05-13,0.501
USE-20260513-009-048,WTR-009-048,APT-009-048,2026-05-13,0.365
USE-20260513-009-049,WTR-009-049,APT-009-049,2026-05-13,0.767
USE-20260513-009-050,WTR-009-050,APT-009-050,2026-05-13,0.672
USE-20260513-010-001,WTR-010-001,APT-010-001,2026-05-13,0.272
USE-20260513-010-002,WTR-010-002,APT-010-002,2026-05-13,0.784
USE-20260513-010-003,WTR-010-003,APT-010-003,2026-05-13,0.693
USE-20260513-010-004,WTR-010-004,APT-010-004,2026-05-13,0.723
USE-20260513-010-005,WTR-010-005,APT-010-005,2026-05-13,0.55
USE-20260513-010-006,WTR-010-006,APT-010-006,2026-05-13,0.415
USE-20260513-010-007,WTR-010-007,APT-010-007,2026-05-13,0.432
USE-20260513-010-008,WTR-010-008,APT-010-008,2026-05-13,0.408
USE-20260513-010-009,WTR-010-009,APT-010-009,2026-05-13,0.486
USE-20260513-010-010,WTR-010-010,APT-010-010,2026-05-13,0.524
USE-20260513-010-011,WTR-010-011,APT-010-011,2026-05-13,0.606
USE-20260513-010-012,WTR-010-012,APT-010-012,2026-05-13,0.467
USE-20260513-010-013,WTR-010-013,APT-010-013,2026-05-13,0.299
USE-20260513-010-014,WTR-010-014,APT-010-014,2026-05-13,0.4
USE-20260513-010-015,WTR-010-015,APT-010-015,2026-05-13,0.6
USE-20260513-010-016,WTR-010-016,APT-010-016,2026-05-13,0.432
USE-20260513-010-017,WTR-010-017,APT-010-017,2026-05-13,0.396
USE-20260513-010-018,WTR-010-018,APT-010-018,2026-05-13,0.716
USE-20260513-010-019,WTR-010-019,APT-010-019,2026-05-13,0.658
USE-20260513-010-020,WTR-010-020,APT-010-020,2026-05-13,0.563
USE-20260513-010-021,WTR-010-021,APT-010-021,2026-05-13,0.499
USE-20260513-010-022,WTR-010-022,APT-010-022,2026-05-13,0.348
USE-20260513-010-023,WTR-010-023,APT-010-023,2026-05-13,0.704
USE-20260513-010-024,WTR-010-024,APT-010-024,2026-05-13,0.598
USE-20260513-010-025,WTR-010-025,APT-010-025,2026-05-13,0.378
USE-20260513-010-026,WTR-010-026,APT-010-026,2026-05-13,0.464
USE-20260513-010-027,WTR-010-027,APT-010-027,2026-05-13,0.3
USE-20260513-010-028,WTR-010-028,APT-010-028,2026-05-13,0.588
USE-20260513-010-029,WTR-010-029,APT-010-029,2026-05-13,0.43
USE-20260513-010-030,WTR-010-030,APT-010-030,2026-05-13,0.727
USE-20260513-010-031,WTR-010-031,APT-010-031,2026-05-13,0.549
USE-20260513-010-032,WTR-010-032,APT-010-032,2026-05-13,0.559
USE-20260513-010-033,WTR-010-033,APT-010-033,2026-05-13,0.939
USE-20260513-010-034,WTR-010-034,APT-010-034,2026-05-13,0.793
USE-20260513-010-035,WTR-010-035,APT-010-035,2026-05-13,0.826
USE-20260513-010-036,WTR-010-036,APT-010-036,2026-05-13,0.554
USE-20260513-010-037,WTR-010-037,APT-010-037,2026-05-13,0.568
USE-20260513-010-038,WTR-010-038,APT-010-038,2026-05-13,0.366
USE-20260513-010-039,WTR-010-039,APT-010-039,2026-05-13,0.446
USE-20260513-010-040,WTR-010-040,APT-010-040,2026-05-13,0.455
USE-20260513-010-041,WTR-010-041,APT-010-041,2026-05-13,0.639
USE-20260513-010-042,WTR-010-042,APT-010-042,2026-05-13,0.935
USE-20260513-010-043,WTR-010-043,APT-010-043,2026-05-13,0.385
USE-20260513-010-044,WTR-010-044,APT-010-044,2026-05-13,0.495
USE-20260513-010-045,WTR-010-045,APT-010-045,2026-05-13,0.644
USE-20260513-010-046,WTR-010-046,APT-010-046,2026-05-13,0.316
USE-20260513-010-047,WTR-010-047,APT-010-047,2026-05-13,0.922
USE-20260513-010-048,WTR-010-048,APT-010-048,2026-05-13,0.398
USE-20260513-010-049,WTR-010-049,APT-010-049,2026-05-13,0.872
USE-20260513-010-050,WTR-010-050,APT-010-050,2026-05-13,0.291
USE-20260514-001-001,WTR-001-001,APT-001-001,2026-05-14,0.467
USE-20260514-001-002,WTR-001-002,APT-001-002,2026-05-14,0.766
USE-20260514-001-003,WTR-001-003,APT-001-003,2026-05-14,0.585
USE-20260514-001-004,WTR-001-004,APT-001-004,2026-05-14,0.313
USE-20260514-001-005,WTR-001-005,APT-001-005,2026-05-14,0.376
USE-20260514-001-006,WTR-001-006,APT-001-006,2026-05-14,0.817
USE-20260514-001-007,WTR-001-007,APT-001-007,2026-05-14,0.4
USE-20260514-001-008,WTR-001-008,APT-001-008,2026-05-14,0.623
USE-20260514-001-009,WTR-001-009,APT-001-009,2026-05-14,0.465
USE-20260514-001-010,WTR-001-010,APT-001-010,2026-05-14,0.472
USE-20260514-001-011,WTR-001-011,APT-001-011,2026-05-14,0.537
USE-20260514-001-012,WTR-001-012,APT-001-012,2026-05-14,0.714
USE-20260514-001-013,WTR-001-013,APT-001-013,2026-05-14,0.575
USE-20260514-001-014,WTR-001-014,APT-001-014,2026-05-14,0.446
USE-20260514-001-015,WTR-001-015,APT-001-015,2026-05-14,0.42
USE-20260514-001-016,WTR-001-016,APT-001-016,2026-05-14,0.882
USE-20260514-001-017,WTR-001-017,APT-001-017,2026-05-14,0.805
USE-20260514-001-018,WTR-001-018,APT-001-018,2026-05-14,0.55
USE-20260514-001-019,WTR-001-019,APT-001-019,2026-05-14,0.628
USE-20260514-001-020,WTR-001-020,APT-001-020,2026-05-14,0.316
USE-20260514-001-021,WTR-001-021,APT-001-021,2026-05-14,0.335
USE-20260514-001-022,WTR-001-022,APT-001-022,2026-05-14,0.564
USE-20260514-001-023,WTR-001-023,APT-001-023,2026-05-14,0.817
USE-20260514-001-024,WTR-001-024,APT-001-024,2026-05-14,0.374
USE-20260514-001-025,WTR-001-025,APT-001-025,2026-05-14,0.511
USE-20260514-001-026,WTR-001-026,APT-001-026,2026-05-14,0.401
USE-20260514-001-027,WTR-001-027,APT-001-027,2026-05-14,0.851
USE-20260514-001-028,WTR-001-028,APT-001-028,2026-05-14,0.617
USE-20260514-001-029,WTR-001-029,APT-001-029,2026-05-14,0.82
USE-20260514-001-030,WTR-001-030,APT-001-030,2026-05-14,0.644
USE-20260514-001-031,WTR-001-031,APT-001-031,2026-05-14,0.292
USE-20260514-001-032,WTR-001-032,APT-001-032,2026-05-14,0.483
USE-20260514-001-033,WTR-001-033,APT-001-033,2026-05-14,0.651
USE-20260514-001-034,WTR-001-034,APT-001-034,2026-05-14,0.348
USE-20260514-001-035,WTR-001-035,APT-001-035,2026-05-14,0.408
USE-20260514-001-036,WTR-001-036,APT-001-036,2026-05-14,0.38
USE-20260514-001-037,WTR-001-037,APT-001-037,2026-05-14,0.76
USE-20260514-001-038,WTR-001-038,APT-001-038,2026-05-14,0.744
USE-20260514-001-039,WTR-001-039,APT-001-039,2026-05-14,0.611
USE-20260514-001-040,WTR-001-040,APT-001-040,2026-05-14,0.528
USE-20260514-001-041,WTR-001-041,APT-001-041,2026-05-14,0.394
USE-20260514-001-042,WTR-001-042,APT-001-042,2026-05-14,0.488
USE-20260514-001-043,WTR-001-043,APT-001-043,2026-05-14,0.425
USE-20260514-001-044,WTR-001-044,APT-001-044,2026-05-14,0.666
USE-20260514-001-045,WTR-001-045,APT-001-045,2026-05-14,0.715
USE-20260514-001-046,WTR-001-046,APT-001-046,2026-05-14,0.555
USE-20260514-001-047,WTR-001-047,APT-001-047,2026-05-14,0.818
USE-20260514-001-048,WTR-001-048,APT-001-048,2026-05-14,0.444
USE-20260514-001-049,WTR-001-049,APT-001-049,2026-05-14,0.435
USE-20260514-001-050,WTR-001-050,APT-001-050,2026-05-14,0.401
USE-20260514-002-001,WTR-002-001,APT-002-001,2026-05-14,0.581
USE-20260514-002-002,WTR-002-002,APT-002-002,2026-05-14,0.421
USE-20260514-002-003,WTR-002-003,APT-002-003,2026-05-14,0.595
USE-20260514-002-004,WTR-002-004,APT-002-004,2026-05-14,0.61
USE-20260514-002-005,WTR-002-005,APT-002-005,2026-05-14,0.66
USE-20260514-002-006,WTR-002-006,APT-002-006,2026-05-14,0.765
USE-20260514-002-007,WTR-002-007,APT-002-007,2026-05-14,0.608
USE-20260514-002-008,WTR-002-008,APT-002-008,2026-05-14,0.757
USE-20260514-002-009,WTR-002-009,APT-002-009,2026-05-14,0.466
USE-20260514-002-010,WTR-002-010,APT-002-010,2026-05-14,0.729
USE-20260514-002-011,WTR-002-011,APT-002-011,2026-05-14,0.667
USE-20260514-002-012,WTR-002-012,APT-002-012,2026-05-14,0.959
USE-20260514-002-013,WTR-002-013,APT-002-013,2026-05-14,0.251
USE-20260514-002-014,WTR-002-014,APT-002-014,2026-05-14,0.351
USE-20260514-002-015,WTR-002-015,APT-002-015,2026-05-14,0.675
USE-20260514-002-016,WTR-002-016,APT-002-016,2026-05-14,0.69
USE-20260514-002-017,WTR-002-017,APT-002-017,2026-05-14,0.304
USE-20260514-002-018,WTR-002-018,APT-002-018,2026-05-14,0.474
USE-20260514-002-019,WTR-002-019,APT-002-019,2026-05-14,0.57
USE-20260514-002-020,WTR-002-020,APT-002-020,2026-05-14,0.39
USE-20260514-002-021,WTR-002-021,APT-002-021,2026-05-14,0.385
USE-20260514-002-022,WTR-002-022,APT-002-022,2026-05-14,0.455
USE-20260514-002-023,WTR-002-023,APT-002-023,2026-05-14,0.448
USE-20260514-002-024,WTR-002-024,APT-002-024,2026-05-14,0.655
USE-20260514-002-025,WTR-002-025,APT-002-025,2026-05-14,0.735
USE-20260514-002-026,WTR-002-026,APT-002-026,2026-05-14,0.55
USE-20260514-002-027,WTR-002-027,APT-002-027,2026-05-14,0.245
USE-20260514-002-028,WTR-002-028,APT-002-028,2026-05-14,0.673
USE-20260514-002-029,WTR-002-029,APT-002-029,2026-05-14,0.543
USE-20260514-002-030,WTR-002-030,APT-002-030,2026-05-14,0.367
USE-20260514-002-031,WTR-002-031,APT-002-031,2026-05-14,0.545
USE-20260514-002-032,WTR-002-032,APT-002-032,2026-05-14,0.561
USE-20260514-002-033,WTR-002-033,APT-002-033,2026-05-14,0.69
USE-20260514-002-034,WTR-002-034,APT-002-034,2026-05-14,0.839
USE-20260514-002-035,WTR-002-035,APT-002-035,2026-05-14,0.389
USE-20260514-002-036,WTR-002-036,APT-002-036,2026-05-14,0.826
USE-20260514-002-037,WTR-002-037,APT-002-037,2026-05-14,0.41
USE-20260514-002-038,WTR-002-038,APT-002-038,2026-05-14,0.606
USE-20260514-002-039,WTR-002-039,APT-002-039,2026-05-14,0.64
USE-20260514-002-040,WTR-002-040,APT-002-040,2026-05-14,0.278
USE-20260514-002-041,WTR-002-041,APT-002-041,2026-05-14,0.406
USE-20260514-002-042,WTR-002-042,APT-002-042,2026-05-14,0.404
USE-20260514-002-043,WTR-002-043,APT-002-043,2026-05-14,0.308
USE-20260514-002-044,WTR-002-044,APT-002-044,2026-05-14,0.563
USE-20260514-002-045,WTR-002-045,APT-002-045,2026-05-14,0.909
USE-20260514-002-046,WTR-002-046,APT-002-046,2026-05-14,0.723
USE-20260514-002-047,WTR-002-047,APT-002-047,2026-05-14,0.683
USE-20260514-002-048,WTR-002-048,APT-002-048,2026-05-14,0.569
USE-20260514-002-049,WTR-002-049,APT-002-049,2026-05-14,0.754
USE-20260514-002-050,WTR-002-050,APT-002-050,2026-05-14,0.439
USE-20260514-003-001,WTR-003-001,APT-003-001,2026-05-14,0.784
USE-20260514-003-002,WTR-003-002,APT-003-002,2026-05-14,0.45
USE-20260514-003-003,WTR-003-003,APT-003-003,2026-05-14,0.366
USE-20260514-003-004,WTR-003-004,APT-003-004,2026-05-14,0.342
USE-20260514-003-005,WTR-003-005,APT-003-005,2026-05-14,0.603
USE-20260514-003-006,WTR-003-006,APT-003-006,2026-05-14,0.617
USE-20260514-003-007,WTR-003-007,APT-003-007,2026-05-14,0.454
USE-20260514-003-008,WTR-003-008,APT-003-008,2026-05-14,0.409
USE-20260514-003-009,WTR-003-009,APT-003-009,2026-05-14,0.394
USE-20260514-003-010,WTR-003-010,APT-003-010,2026-05-14,0.535
USE-20260514-003-011,WTR-003-011,APT-003-011,2026-05-14,0.412
USE-20260514-003-012,WTR-003-012,APT-003-012,2026-05-14,0.755
USE-20260514-003-013,WTR-003-013,APT-003-013,2026-05-14,0.674
USE-20260514-003-014,WTR-003-014,APT-003-014,2026-05-14,0.619
USE-20260514-003-015,WTR-003-015,APT-003-015,2026-05-14,0.668
USE-20260514-003-016,WTR-003-016,APT-003-016,2026-05-14,0.609
USE-20260514-003-017,WTR-003-017,APT-003-017,2026-05-14,0.797
USE-20260514-003-018,WTR-003-018,APT-003-018,2026-05-14,0.467
USE-20260514-003-019,WTR-003-019,APT-003-019,2026-05-14,0.795
USE-20260514-003-020,WTR-003-020,APT-003-020,2026-05-14,0.634
USE-20260514-003-021,WTR-003-021,APT-003-021,2026-05-14,1.292
USE-20260514-003-022,WTR-003-022,APT-003-022,2026-05-14,0.48
USE-20260514-003-023,WTR-003-023,APT-003-023,2026-05-14,0.458
USE-20260514-003-024,WTR-003-024,APT-003-024,2026-05-14,0.664
USE-20260514-003-025,WTR-003-025,APT-003-025,2026-05-14,0.535
USE-20260514-003-026,WTR-003-026,APT-003-026,2026-05-14,0.357
USE-20260514-003-027,WTR-003-027,APT-003-027,2026-05-14,0.681
USE-20260514-003-028,WTR-003-028,APT-003-028,2026-05-14,0.563
USE-20260514-003-029,WTR-003-029,APT-003-029,2026-05-14,0.551
USE-20260514-003-030,WTR-003-030,APT-003-030,2026-05-14,0.694
USE-20260514-003-031,WTR-003-031,APT-003-031,2026-05-14,0.589
